CONTENT,STAR
"Mình mới mua.Dùng 1 ngày thấy pin trâu.cũng mượt. Dùng ok. Dùng làm máy phụ cày game ngon . Còn thời gian sẽ trả lời về sau máy ntn .😃 tầm giá đó là ổn ",4
"mua được 2 ngày dùng rất là oke  nhắn tin messenger lúc 6h02p sáng 89% pin tới 7h08p còn 84% rất trâu.Về game thì mượt không chê vào đâu được. Còn hơi thất vọng về màn hình chỉ có độ phân giải 720x1600 pixels ko full màn hình khi xem youtube được còn về camera thì tạm, máy có sạc nhanh nữa thì perfect nói chung tiền nào của đó được cái này mất cái kia chứ ko có con máy nào trog tầm giá mà mạnh về mọi thứ đâu mãi ủng hộ tgdđ",5
"Realme 5i mượt, game tốt, pin tốt trâu ko chơi game thì có thể hai ngày mới hết, chụp ảnh đẹp, tốt ",5
"Điện thoại màn hình oke. Pin 5k trâu vãi. Cam cực đẹp lun. Mặt lưng thiết kế đẹp , chống bám vân tay. Chơi game tuyệt vời ( chỉ bị delate tiếng súng trong game free fire, mà có cách khắc phục lỗi này bằng 1 thủ thuật nhỏ). Bắt mạng tốt, mạnh. Cảm ứng với vân tay nhạy không như nhận xét khác. Chỉ có cái là sạc pin quá chậm 3h hơn mới đầy. Nhân viên tư vấn nhiệt tình, chu đáo",5
"Máy mượt lắm chiến game max seting pin rất trâu bắt wifi và sóng cực tốt chị nhân viên tư vấn nhiệt tình 😍",5
"Sản phẩm dùng khá ổn trong mức giá. Chỉ có sạc bằng củ sạc và cáp sạc đi theo máy cực kì chậm. Từ 18% lúc 12h30 mà đến 17h30 có được 67%. Sạc lâu vậy lúc cần rút để cầm đi thì pin vẫn chưa đầy.",4
"Máy pin trâu sai rất tốt sóng điện thoại và wifi rất khỏe  không có hiệu tượng giực làng gì camera tạm được vân tay rất nhạy . giá thành lại rẻ mới người nên mua và cảm nhận",5
"Minh mua sản phẩm tại TGDD Lê Đại Hành, phường 1, Đà Lạt. Nhân viên tư vấn tốt, nhiệt tình. Mình nhu cầu chơi game và xem Youtube. Sản phẩm đáp ứng tốt. Chiến mạnh, pin trâu",5
"Mặt lưng nhám cầm không bị bám mồ hôi và dấu vân tay, vân nhạy, máy đôi khi lag giật nhưng không đáng kể, pin 5000mAh mà không được trâu lắm, điểm Antutu khá cao, chưa có cổng USB Type-C nhưng nói chung là tiền nào của đó",4
"Pin Sài tầm 50h cho pin 100/100. Camera ổn ... tất cả đều OK ... nhân viên thế giới di động trần văn thời cà mau nhiệt tình và vui vẻ ...chúc các ae sức khỏe tốt và phục ok hoài nha....",5
"Mình vừa mua về dùng và tét thử xem dc k đã nhưng cứ đánh giá trước 5 sao kiểu máy nhìn ưng mắt chíp đồ họa rom là thấy ok rùi",5
"Cảm ứng hoi kém chút nhưng với giá hơn ba tr  chấp nhận được kmera nét vào mạng OK",4
"Dùng rất ok ...
Máy thiết kế đẹp
Pin trâu màn hình thiết kế to cầm rất chắc tay 
Máy trong tầm gia",5
"Máy em mua về đc 1 tuần r ạ. Sạc pin( bằng ổ cắm và cáp sạc có sẵn)  lúc sạc là còn khoảng từ 10% đến 20% mới đem sạc, Sạc thường để chế độ máy bay hoặc tắt nguồn để sạc thì mất đến tận 3 tiếng hoặc 4 tiếng mà nó chỉ lên vừa tầm 90%.điện thoại đôi lúc ở góc vuông bên trái màn hình ko ăn.xoay màn hình nó cũng vậy phải thử nhiều lần mới đc.Như vậy thì có sao k ạ ! 
Theo đánh giá thì sản phẩm xài rất ok ! 🙆
",4
"Máy ok trong tầm giá Game ổn định ko bị tượt fps Có điều dag tiếc là máy ko hỗ trợ sạc nhanh",5
"Sản phẩm tốt mua từ 14_2 đến nay 1_3 pin ổn định chơi game tốt.sản phẩm đáng dùng",5
"Hướng dẫn viên đẹp trai. Chu đáo. Nhân viên nữ xinh gái lại dịu dàng. Phục vụ chu đáo. Vào là ko muốn về. Máy mới mua nhưng cũng rất ưng ý. Cho 5 sao xịn sò. Cảm ơn TGGĐ đồng mỏ. Chi lăng lạng sơn",5
"Mua đc 2 tháng rồi.
Trog tầm giá 4 củ thì con này quá tuyệt.
Đẹp từ hình dáng đến cấu hình.
Dùng chả có lỗi gì hết. Quá là ok luôn.
Còn bác nào chê thì tốt nhất lần sau bỏ thêm tiền ra mà mua con khác giá cao hơn cho xịn xò.
Còn chưa đến 4 củ mà chê thì chịu.",5
"Sản phẩm tốt với tầm giá , màu sắc đẹp ,  pin khủng , máy chạy mượt , cầm pin tốt rất đáng để mua  !!! ",5
"Cấu hình ngon pin trâu thoải mãi dùng mỗi cái màn hình chỉ đc hd+ hơi tiếc camera cũng ổn trong tầm giá",4
"Điện thoại đẹp , mua từ mùng 4 tết đến nay thấy dùng vẫn tốt , sạc pin 2h30p dùng được đến tận 2 ngày , camera trước sau chụp đẹp dưới điều kiện ánh sáng tốt còn dưới điều kiện ánh sáng yếu như ảnh ở dưới thì dùng chế độ ban đêm ( chỉ camera sau ) khá tốt ",5
"Sản phầm dùng mượt rất tốt chơi game ko lag pin trâu khỏi nói khi mua nhân viên nhiệt tinh",5
"Máy khá mượt. Chơi liên quân ở mức 60fps liên tục. Chụp hình thì tạm. Pin trâu đấy. Chơi tầm 20 trận cũng được. Pubg mình chưa test thử. Màn hình lớn và dài. Ốp thì đặt shopee mới có vì dòng máy mới ra. Máy xài ngon cho ai có nhu cầu trung bình. Do mình xài ip 6s plus làm máy chính nên thấy k mạnh bằng.",5
"Máy rất mượt, đẹp cực, chụp hình tốt đáng để mua, anh chị trong  tgdđ rất nhiệt tình",5
"Mình mới mua máy này được 1 tháng nói chung cũng OK nhưng k thích ở máy này là phần cảm biến vân tay k được nhạy lắm (lúc đầu mới mua thì nhạy cực kỳ nhưng xài về sau k ok lắm ) Cam thì tương đối ổn ..Cấu hình điện thoại k đẹp lắm nhất là phần cam lồi dã man , Mọi thứ còn lại thì Ok lắm..mới mua về làm rớt đt từ trên cao xuống cũng k bể màn hình chỉ hơi trầy xíu thôi hơi đáng tiếc ....",4
"Điện thoại tốt trong tầm giá. Hiệu năng ổn ít lag. PIN trâu ko chơi game xài 2-3 ngày, tuy ko sạc nhanh nhưng sáng đi học là đầy, qua đêm sụt khá nhiều 3-4% dù tắt hết mọi thứ. Camera trước sau đều đẹp nhưng chụp tối hơi kém. Màn hình ko phải Full hd+ nhưng to vừa đủ dùng. Vân tay nhạy",5
"Đã mua và trải nghiệm, nhận thấy sản phẩm tốt trong tầm giá, tuy nhiên không hài lòng ở cụm camera sau, nhìn khá thô, nhô khá cao so với mặt lưng, rất dễ bị trầy xước ở bề mặt kính camera",4
"Dùng gần hai tháng khá là ổn chơi game liên quân hay pubg mobile khá ổn. Chơi chận liên quân 3 4G hết khoảng 3-4% pin là quá ngon rồi. Chỉ tiếc mỗi là xem youtobe k xem đc 1080. Còn lại tất cả đề oke",5
"Cái gì cũng tốt,nhất là pin trâu và thứ 2 là màn hình dài,tiếc thay đt màn hình chỉ dừng bị lại ở mức HD+",4
"Đt xài ngon chiến game. Mượt  pin thì trâu vãu đái giá như thế này thì ko còn gì chê được chị nhân viên xinh đẹp dễ thương 
",5
"Điện thoại mượt chơi free fire cực mượt thích hợp leo rank đầu mùa chơi game chuẩn",5
"K biết dt của các bác ra sao..... Nhưng E mua dc gần tháng rồi, dùng rất là ok luôn,vân tay nhạy,pin trâu,sạc cũng nhanh nữa... Nói chung theo dt của e,thì rất ok luôn.nhân viên tgdd lại rất vv",5
"Mình mua con này đc 1 tháng rồi ra ngoài trời  màng hình độ sáng ko được cao lắm đc cái bin 5000  mình lên mạng đọc báo lướt Facebook côi Youtube bin cầm đc 2 ngày bin thì quá ok có mỗi tội là ko có sạc nhanh sạc 2 giờ 30 mới đầy còn lại ok hết ai muốn chơi game thì mua còn này là ok rồi ",5
"Khá hài lòng về máy. Pin trâu. Chơi game tốt nếu biết chỉnh. Thao tác hằng ngày khá mượt. Nghe bảo tháng 5 tới đc cập nhật Realme ui androi 10 sẽ ổn định hơn nữa.",5
"Máy em mua và dùng được hơn một tháng, theo em pin vẫn ổn nhưng phần cảm ứng đôi khi không nhạy, chưa kể dạo này còn rất hay giật lag. Nhưng không đáng kể ",4
"realme 5i mọi thứ đều ok, mỗi điểm trừ là nghe gọi kém, nc trog game còn nghe nói ko rõ. ko biết là máy mình bị lỗi hay con nào cũng vậy nữa?",4
"Rất tốt pin trâu , máy mượt , đẹp , dùng đc một tuần rồi chưa thấy hiện tượng bất ổn gì , cảm ứng vân tay OK nhưng lâu lâu ko nhạy lắm",5
" Nên mua sài nguyên ngày đánh liên quân   các thứ xem phim lướt xác thứ tối 9h còn 32% nha pin cực trâu  và rất sịn chơi dc liên quân tót các thứ  và quăng từ lầu 2 xuống trệt ko hư j nhé    nên mua con này  và lâu lau nó bị lag xíu ko sao cả ",5
"Sản phẩm tốt chơi game hơi lag tí được cái pin trâu. Sạc hơi lâu 1 tí với ko có ốp đi kèm ",5
"Máy đẹp lắm ạ...chơi game mượt,pin trâu khỏi nói trong tầm giá 😍😍 tuyệt vời ....",5
"Máy chụp đêm tốt, sạc nhanh, pin dùng trâu bò, mỗi tội camera nó lồi lên dùng ốp vào nó vẫn lồi đặt xuống chạm vào cam, hơi xót",4
"Mình đã mua ở thế giới Di Động pin của con này rất trâu nói chung là rất tuyệt vời mọi người nên mua máy",5
"Máy tốt khá là nhạy trong phân khúc giá 4tr  , pin khoẻ , cảm nét cho 5 sao . Bác nào chê nữa thì em chịu ",5
"Em mua con này hồi tháng 1 mà tới nay vẫn oke
Chơi game tốt pin trâu xem youtube ổn
",5
"Sp cực tốt , pin cực trâu , camera tạm ổn,
Máy chạy rất mượt , nên mua realme này ",5
"Mình mua máy từ ngày mùng 6 tết nhưng mà có vài lần cảm thấy giật lag nhẹ 
Cảm biến vân tay khá tốt",4
"Máy mượt, ổn, pin 5000 mà như 4000. Nhân viên phục vụ tốt. Máy chất lượng nên cho 5 sao =))",5
"Xài rất oke mượt",5
"Sản phẩm tốt chơi game ngon nên cảm thấy rất vui  mik khuyên mọi người nên mua con này nhak vì con này pin trâu cam đẹp",5
"Dùng đc gần 1 năm nhưng vẫn rất ok. Nhưng tiếc là giờ ko đc hỗ trợ cập nhật lên MIUI 12
Hơi buồn",5
"Dùng đc 6 tháng thì loạn cảm ứng + lỏng nút nguồn rồi rót đâu mất luôn đc cái pin vẫn trâu như hồi mới mua. Game pubg vẫn chiến tốt dù đã qua nhiều bản cập nhật. Chuẩn bị mang đi bảo hành xong lấy chạy grab luôn k chiến game nữa",4
"Thi thoảng bị đơ cảm ứng, tuy nhiên không ảnh hưởng nhiều lắm đến mình. Máy bền, pin khá trâu, cam chụp ảnh cũng tạm. Máy thỉnh thoảng nóng, nói chung ở tầm giá này thì không đòi hỏi gì hơn nữa.",4
"Mua từ tháng 8 đến giờ chơi vẫn ok. Pubg call of duty ngày nào cũng bắn pin đc 1 ngày do sử dụng nhiều wifi các kiểu ok.thi thoảng đơ nhẹ nhưng vs mình k vấn đề j.lại đc cái chức năng điều khiển tivi điều hoà đi làm tiện cko mình khá nhiều
Vs tầm giá này (lúc mua 3m7) thì con máy này là ok rồi.định làm 1 em nữa mà đang muốn trải nghiệm vsmart bác nào dùng rồi cho cái ý kiến",5
"máy ngon trong tầm giá.bắt wifi,sóng khoẻ.hơn xa con vsmart live,ai dùng rồi thì biết,vsmart live bắt sóng cực yếu,linh kiện con này rẻ hơn nhiều vsmart live nhiều.còn về thời gian sử dụng mình sẽ đánh giá sau",5
"Điện thoại cần sửa kết nối mạng buff thêm Fps cao cho liên quân và các game khác chắc sẽ có nhiều người tìm đến hơn còn lại mấy cái khác cũng khá ok",4
"Nói chung thì trong tầm giá 3tr thì con redmi 7 này là thấy ngon nhất,pin khá trâu,chip khoẻ cộng thêm màn hình rộng,xem phim cũng khá ok",5
"Máy mượt pin 🐃 Sài được 1 ngày chơi game mượt 
Sạc pin nhanh khoảng 1g30p là đầy pin máy tốt trong tầm giá.",5
"chơi game cũng ngon . a nhân viên hơi bị tấu hài :D
c nhân viên rất nhiệt tình
mà sao cục sạc dự phòng đc tặng kèm sạc hoài mà nó vẫn sáng 2 nốt",4
"Mua dk hơn 3 tháng giờ mới đánh giá.
Mọi thứ đều tốt . Pin châu. Máy ảnh nét chỉ có điều dùng lâu thấy mỏi mắt và khó chịu. ",4
"Điện thoại rất OK ạ, pin trâu, chơi PUBG cấu hình thấp rất mượt mà, camera rất chi là sắc nét luôn, loa trong trẻo với cả chị giao hàng vừa xinh đẹp vừa thân thiện, yêu 😘",5
"Tưởng máy k hỗ trợ otg mà vào cài đặt vẫn thấy, máy dùng tạm ổn vân tay nhạy chán cái là máy gửi về siêu thị rồi mà k gọi mình lên lấy -_-",4
"Điện thoại tầm 3tr nên ko đòi hỏi nhiều, không có điện thoại nào hoàn hảo hết.  Mún chụp hinh đẹp thì mua canon tầm 25tr nha, mua bắt wifi tốt mua laptop đi",5
"Không hối hận khi mua em nó. Chỉ Tải mỗi lqmb. Mp3. Zalo.  Tắt chạy ẩn. Cảm thấy pin trâu kinh.",5
"máy dùng cũng ổn, pin trâu, chỉ hay bị lỗi cảm ứng còn dùng lâu dài thì vẫn chưa biết được như nào",5
"Điện thoại tốt trong tầm giá, bắt sóng wifi mạnh, vân tay nhạy, cảm ứng mượt.  Cám ơn em nhân viên mới vào nghề ở tgdd 329,đường 30/4, p1, tp cao lãnh, tỉnh đồng tháp, tu vấn nhiệt tình",5
"Điện thoại tốt pin trâu chơi game mượt nhưng thỉnh thoảng bị không ăn cảm ứng còn vụ loạn cảm ứng thì chưa thấy 😊😊",4
"Mua dc 1 tuần. 
Ưu điểm . Giá rẻ chíp ok. Liên quân load nhanh. Cấu hình trung bình max ok.
Pin ổn
 Nhược điểm . K có phụ kiện tai nghe. Màn hình kém sắc. 
 K hối hận khi bán samsung mua xiaomi",5
"Mới mua được 1 tuần, máy dùng rất tốt, chip Snapdragon chạy mượt mà, pin trâu, cảm giác dùng mượt hơn các dòng đt khác cùng tầm giá, nhân viên TGDD tư vấn rất nhiệt tình.",4
"Tốt trong tầm giá, mượt mà với mọi tác vụ, camera chụp đẹp màn ngon, pin cũng trâu, nói chung các bạn nên mua :3",5
"Mua đc gần 1 tháng mấy, ổn, pin trâu, chụp hình đẹp xem phim lướt wed ổn tại ứng dụng hơi chậm",4
"Đánh lq với ff mượt nhưng tui cảm thấy bắt tín hiệu Wi-Fi hơi kém thuoengf hay nhẩy Pink lắm",5
" Chơi tốt, pin trâu, dung lượng cao, mượt không lag, khuyến nghị nên mua 😁 P/s được chị gái chăm sóc 🤣",5
"Vẫn cho 5 sao về độ nhiệt tình
Máy dùng pin k được trâu
Để 4g mà 1 ngày tụt xuống hơn 10%
Liệu có được đổi trả",5
"Xài được 1 tháng. Pin trâu, chơi game ổn, với điều kiện có ánh sáng tốt thì chụp ok. ",5
"Máy dùng OK, nút nguồn nhiều lúc bấm không nhận.
Để dùng một thời gian nữa liệu có ổn trong tầm giá",4
"Chơi tốt, pin trâu, dung lượng cao, mượt không lag, khuyến nghị nên mua 😁
P/s được chị gái chăm sóc 🤣",5
"Máy rất tốt pin trâu mọi thứ đều ok. Chơi liên quân là quá sướng, dung lượng ổn đủ dùng",5
"Thật sự rất tốt....giá mềm mà tốt nữa.... Camera ok ...chơi game tuyệt vời.... Mua con này ko sợ lỗ...
Nhân viên nhiệt tình dễ thương ",5
"Điện thoại sài tốt lắm nhưng có điều đa nhiệm hơi yếu . nhưng hợp lí với tầm giá đó",5
"Mới rước em về 3ngày  mua tại Nha Trang. Nhân viên cực kỳ dễ thương hiếu khách kể cả chú bảo vệ . Giá rẻ cấu hình cao điện thoại không có gì để chê. Xạc nhanh pin trâu  Lâu lâu bị đơ đứng hình 1 2s còn lại tuyệt vời ",5
"Mua hơn 1 tháng thấy OK liên quân mược pin trâu 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",4
"Chơi game ok chơi cũng mượt ngon lành 😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃",5
"Mùa được hơn 2 tuần mọi thứ khá tốt . Về chip  1/Game liên quân đồ họa cao ko lag và fps giữ ở mức 29 30 khá ok . Pupg cài thêm gfx tool trên ch play lên tân HDR vẫn mượt . Rất hài lòng về redmi 7 này 
2/ Về camera sau thì chụp khá ok , camera trước hơi ảo cũng tạm được 
3/Pin khá trâu
Với giá tầm trung này thì còn này khá ngon rồi",5
"Máy xài được 4 tháng. Tất cả điều ổn máy vẫn mạnh pin vẫn trâu. Mọi thứ nói chung là rất tốt. Với giá tiền vừa túi như thế này sở hửu 1 chiếc điện thoại mạnh đầy đủ tiện ích thì còn gì bằng.",5
"Máy xài rất ok , chơi game ổn định và mượt mak , pin trâu xài cả ngày ngay cả khi chơi game",4
"Máy ngon trong tầm giá, có điều bắt wf hơi chậm. Nhân viên nhiệt tình. Cám ơn tgdd",5
"Máy sau sạc vừa call gọi điện một lúc mà màng hình tự nhiên tối kh làm gì đc 
Còn mọi thứ vẫn tốt",4
"Dùng hơn 10 ngày thấy rất OK so với giá tiền. So với A10s thì mình thich em này hơn 😀 ",4
"điện thoại thì quá tuyệt vời.tầm vừa giá tiền",5
"Nv hiếu khách máy tạm ổn cam tốt cấu hình tốt tư vấn tận tình về sau ko biết như nào cho5 sao",5
"Máy mới mua ngày 12/9 thấy dùng được pin khoẻ nhưng có lúc bị đơ máy và đứng máy một lúc không làm đc gì cả nhưng lúc sau lại hết",5
"Máy rất tốt với mức giá như này. Nếu thiết kế của máy mỏng hơn 1 xíu thì tuyệt vời hơn.",4
"Mình có mua 1 máy hồi đầu tháng 7, đến giờ cũng hơn 2 tháng rồi. Trong 2 tháng sử dụng thì mình rất hài lòng về máy, không có gì để chê cả ^ ^",5
"Máy này loa ngoài 2 loa hay 1 loa vậy admin. Máy sử dụng cảm ứng không nhạy. Mua về sao chỉ nghe 1 loa",5
"Mới mua chiều hôm qua... Máy dùng mượt mà, pin khỏe, chơi game Liên Quân Mobile ok, camera hơi ảo...
Máy rất đáng tiền trong tầm giá. Chỉ có điều là anh nhân viên giao hàng không được thân thiện cho lắm. Cho 4 sao thôi :((",4
"bữa mình mua trả góp  là 3,6tr giờ giảm còn 3,2tr.hic.bùn ghê.xàì đc 1 tháng rồi.nói chung pin trâu, sạc nhanh hết  lâu.không chơi game,k xem fim. thì có thể  xài đc tới tối k hết pin. Mạng 4G ok.kết nối bắt sóng wifi cực mạnh, màn hình nhạy .k có hiện tương lag giật. Chơi pubd thì hơi giật tí.(k chơi lq).nên xóa bớt ứng dụng k cần thiết  để k đầy bộ nhớ....nói chung tốt trong tầm giá.
nv tư vấn nhiệt tình.thanks.đã mua tại tgdđ thị xã buôn hồ.tp Buôn Ma Thuột ",4
"Mới mua hôm qua . mọi thứ điều ổn mỗi tội camera trước hơi ảo với Pin sài mau hết quá",4
"sau 2 ngày sử dụng cảm nhận của mình 
1/ màn chất lượng view đẹp 
2/ Chạy mọi thứ đẹp
3/ Độ Nhạy màn hình không bằng samsung ( đã sử dụng samsung j1). Nhập dữ liệu thì mình chọn 1 vị trí trong một tin nhắn thì rất khó chọn được vị trí cần sửa.
4/ Pin thì mình xem youtube thì mau hết pin mình thấy tuột rất nhanh so với máy mình sử dụng samsung j1 
5/ Loa thì vừa đủ nghe chất lượng tương đối.
",4
"Máy mình mua 3 tháng rồi xài cũng oke , camera chụp ổn , chơi game thì rất mượt, mà có cái là cái cảm biến vân tay xài lâu nó không nhạy cho lắm ",4
"Dùng được vài tuần cảm thấy đt khá ổn. Pin dùng lâu, sạc lại cũng nhanh. Chơi game lâu không bị nóng máy. Vân tay nhạy, có một vấn đề là lúc khởi động lại máy dùng vân tay không được, phải tắt màn hình mở lại mới dùng được. ",4
"Máy xài rất tốt , pin trâu , hiệu năng mượt mà , nhân viên giao hàng nhiệt tình 
Nói chung là vô cùng hài lòng ",5
"Mới rước em về..ngon trong tầm giá..camera tạm ổn.",5
"Mới mua hồi trưa thấy máy chạy cũng oke 👌cảm biến vân tay nhạy ổn trong tầm giá ",5
"Điện thoại rất tốt sài rất OK",5
"Dùng dk bốn tháng ,mọi thứ đêu oke, cảm biến vân tay dùng lâu ko nhạy nhưng xoá đi cài đặt lại vân tay lại hoạt động rất mượt và nhạy.Sãn phẩm quá tốt trong tầm giá.",4
"Mua được 1 ngày rồi, thấy ổn, mượt , ngon trong tầm giá, MIUI update bản mới tốt",5
"Tốt chơi pupg mượt.",4
"Đã dùng được 3 tháng và cảm thấy rất tốt! Pin khoẻ, màn hình tốt, thao tác mượt mà, chơi game ổn, game như liên quân vẫn chơi mức high tốt, còn các game nặng chơi low vẫn rất ổn, sạc khá nhanh, máy không bị nóng khi chơi game lâu, bị mỗi camera xoá phông chưa được tốt. Với tầm giá thì lựa chọn máy này thấy rất hài lòng",5
"Sử dụng sản phẩm cảm thấy khá ổn trong tầm giá và hài lòng với chất lượng phục vụ của nhân viên",4
"Máy rất ổn trong tầm giá, nhân viên tgdd tư vấn nhiệt tình và đặc biệt là cực kì thân thiện ncl 5 sao",5
"Sao vài giờ trải nghiệm điện thoại redmi 7 này.theo mình cảm những cấu hình của máy là RAM 3Gb bộ nhớ trong 32 GB chạy tương đối ổn camera Tuy độ sáng chưa cao nhưng trong tầm giá bắt sóng wi-fi 4G nhanh đặc biệt nhấtlàm pin rất trâu không chê vào đâu được còn nhân viên ở tuyphong Phan rí Cửaphục vụ rất là nhiệt tình chu đáo nhất là anh chàng nhân viên bán hàng tên là Phong giải đáp thắc mắc cho khách hàng cũng như tư vấn khách hàng trước tốtvà mình tiếp tục ủng hộ hệ thống điện máy xanh thuộc Phan rí Cửa huyện Tuy Phong.",5
"Giao hàng rất nhanh, rất đáng tiền. Các bạn nên mua bản 3GB Ram sẽ không đơ lắc. 
Máy nhanh, mượt, bắt wifi tốt, sóng sánh 3G, 4G tốt.
Chơi game mượt, camera tạm ổn.
Pin rất trâu, sạc 2 tiếng, dùng dc khoảng 6-7 tiếng",5
"Pin trâu chơi lq mượt mỗi tội camera trước ảo quá đợi có tiền mua thêm 1 cái nữa ",5
"Ai bị hao pin hay giật lag là do bản rom máy nhé, chứ ko phải do đt cùi đâu, nếu cùi người ta bán làm gì",5
"Mình vừa mua máy vs tầm tiền này thì ok rồi các bạn ak,",4
"Khá là ngon, tuy pin tụt 7-8h chơi nhưng khá là đủ cho 1 chiếc máy như thế này, anh nhân viên thân thiện thì khỏi bàn :)",5
"Cảm nhận mua Sản phầm sau 1 tháng pin khoẻ sạc hơn 2h là đầy mỗi tội lúc sạc sờ vào củ sạc nóng chơi game ổn nhân viên tại TGDD Duy Tiên Hà Nam Đồng Văn phục vụ rất nhiệt tình chu đáo nói chung sản phẩm trong tầm giá này là quá ok rồi",5
"Mới mua dk 5 hôm . Nói chung chơi liên quân ổn . Pin châu . Chơi 2h mới hết 25% pin . Giá cũng vừa tầm",4
"Mình mới mua 2 hôm trước. Chơi liên quân hay shadow fight 3 khá ổn",5
"Máy mượt. Ổn trong tầm giá. Mỗi cái là pin không đc trâu lắm. Nhân viên tư vấn nhiệt tình, vui vẻ",5
"Máy xài ổn, k bị giật lag, phù hợp với học sinh sinh viên. Nhân viên tư vấn rất nhiệt tình. Rất ok",4
"Trải nghiệm 1 ngày sau khi mua máy thấy máy rất tốt trong tầm giá. Pin trâu game mượt k có hiện tượng giật lag nào. Rất hài lòng, phù hợp với học sinh, sinh viên ",5
"Xài đc 4 tháng rồi máy ổn. Pin trâu choi game gần cả ngày và máy ko bị nóng. Sạc pin nhanh. Tốt nhất trong tâm giá",5
"Thời thượng, phù hợp tác vụ thông thường, pin tốt.
Đọ sáng độ tương phản màn hình ở mức trung bình khá. Khá khó chịu khi sử dụng san phẩm ngoài trời
",5
"Mình mới mua máy đc 3 ngày nhưng thấy rất tốt. Mượt. Máy có nhiều tính năng mình rất ưng ý. Vỏ Màu đỏ cũng rất đẹp.  Bạn nhân viên bán hàng rất nhiệt tình niềm nở. ",5
"Máy sài rất oke. Chiến game ổn. Pin ổn. Camera khá tốt.
Nhân viên nhiệt tình chu đáo . Cho 5*",5
"Em mua máy này được 2 ngày thấy cấu hình tốt chơi liên quân mượt pin hơi yếu anh chị làm việc tại thế giới di động cần giờ phục vụ tốt nói chung là hài lòng",5
"mới mua 1 ngày, sản phẩm dùng rất tốt.",4
"Mới mua về sài thấy cũng ổn, dùng rất mượt, màn hình to, đẹp, nhân viên chu đáo ,nhiệt tình. ",4
"Em mới mua 2 ngaỳ thấy pin nhiều, chơi game pupg mướt.",5
"Sản phẩm tuyệt vời phục vụ tốt, máy rất mượt và đẹp chơi game không bị giật và có điều màn hình to xem đã mắt",5
"Đây là cảm nhận của mình sau 1 tháng sử dụng. Thứ nhất về pin, sạc từ 15% đến 100 khoảng 2 tiếng, dùng cả ngày xuống 20% dù chơi khoảng gần 7 tiếng. Về camera thì tạm. Về việc chơi game thì lúc chưa cập nhật thì mượt giờ cập nhật thì lâu lâu đơ một chút. Nói chung trong tầm 3m5 thì quá ok rồi ",4
"Hợp với túi tiền máy hoạt động ổn định chip khá ổn chạy được một số game nặng . dùng vài tháng vẫn ok",5
"Sản phẩm rất ổn sau 2 tháng sử dụng  rất mượt mà camera cũng rất ok . chơi game thi thoảng hơi lag nhưng vẫn ok",5
"Máy này chơi game mượt . Cũng tạm cho giá tàm trung. Nhân viên phục vụ nhiệt tình chu đáo. Thank
",5
"Nhân viên phục vụ chu đáo
Mới mua sản phẩm cảm thấy rất hài lòng điện thoại sạc nhanh nhưng pin ko trâu mấy
Giá như vậy cũng ổn rồi",5
"Nhân viên tận tụy chu đáo khỏi phải nói. Máy sài được tuần mước ổn có cái sạc nhanh sài củng nhanh hết pin.",5
"Sản phẩm xài tốt nhưng cái khoản bắt sóng 3g 4g thua cả Samsung j2 mong phiên bản cập nhật mới hơn khắc phục đc",4
"Mới mua máy hồi chiều này,chưa được test nhiều nhưng thái độ anh nhân viên vui vẻ hòa đồng nên vẫn cho 5*",5
"Mua được gần 1 tuần rồi, ban đầu khá ưng, giờ dùng vẫn nhạy, nhân viên được chị bán hàng nhìn xinh xinh và rất duyên, tư vấn cũng ok, camera thấy cam thường mà chụp cũng tốt, nhưng khoản pin thấy mọi người khen pin trâu mà mình chả thấy trâu chút nào, sạc thì khá nhanh đầy nhưng pin 4000mAh coi chừng không đúng lắm. Có vài app vào thi thoảng cứ bị văng ra. Nói chung giá như này mà mua được con này cũng khá ổn",4
"Vừa Mua Chiều Qua, Sài Ok, Pin Trâu, Chơi Game Mượt Có Điều Bàn Phím Hơi Lag Và Camera Hơi Ảo Nhưng Không Đáng Kể. Nhân Viên Phục Vụ Tốt( Hoà Đồng Thân Thiện) ",5
"Sản phẩm tốt, máy mượt, hiệu năng ổn. Nhân viên tư vấn bán hàng nhiệt tình. Cảm ơn thế giới Di động
",5
"Mới xài được 2 ngày xin review Pin ổn nếu lướt wed và xem youtube thì khoảng nữa ngày còn chơi game nữa thì chắc khoảng 6-7 tiếng với mình nhu cầu xài nhiều nên ngày sạc 2 lần, 1 lần sạc từ 10%-100% khoảng 3tieng 20p chơi game liên quân cấu hình bình thường ổn ko giật lag nhưng theo mình nghĩ tầm 1,5-2 năm chắc chiến game không còn ngon camera thì không chụp hình nhiều nên không biết nhưng camera trước không đẹp mấy dung lượng mình mua bản 32g mà phần hệ thống chiếm 8g thêm vài cái lặt vặt cài sẵn là ăn hết 10g điện thoại cầm cũng khá nặng tay mình thì thích dt cầm nhẹ tay về sạc pin thì củ sạc và điện thoại không nóng mấy nói chung chỉ mới 2 ngày đầu nên review nhiêu đó để trải nghiệm thêm sẽ bổ sung nếu có tiền thì mấy bác nên mua con not 7 64g nó sẽ ngon hơn",4
